Movie_id,Title,Year,Genre,Director,Producer,Writer,Actress,Actor,MPAA,Rating
2723961,Fong sai yuk,1993,Comedy,"Chen, Sung Young","Konkle, Tom","Konkle, Tom","Hu, Sibelle","Chan, Lung",R ,7.3
2723962,Fong sai yuk 2,1993,Comedy,"Konkle, Tom","Konkle, Tom","Konkle, Tom","Hand, Danielle","Chan, Lung",R ,7.1
2724023,Foo gwai lit che,1986,Comedy,"Bee, Kenny","Chan, Anthony","Chan, Anthony","Au, Hoi-Lun","Bee, Kenny",PG-13 ,7.2
2724147,Food of Love,2002,Drama,"Coma, Roger","Bishop, Kevin","Bishop, Kevin","Charles, Leslie","Bishop, Kevin",R ,6.2
2724172,"Food, Inc.",2008,Documentary,"Pearce, Richard","Brokaw, Tom","Brokaw, Tom","Buck, Patricia","Airoso, Tony",PG ,7.9
2724181,Foodfight!,2012,Comedy,"Bernhardt, Daniel","Asner, Edward","Bernhardt, Daniel","Baranski, Christine","Asner, Edward",PG ,1.7
2724261,Fool's Gold,2008,Thriller,"Coy, Laurence","Ames, Harli","Ames, Harli","Cheadle, Ashley","Allen, Andrew",PG-13 ,5.6
2724297,Foolish,1999,Drama,"Collins, Emmy","Boswell, Anthony","Banks, Jonathan","Arcieri, Leila","Baker, Bob",R ,4.2
2724319,Foolproof,2003,Thriller,"Allodi, James","Chow, Ho","Allodi, James","Booth, Kristin","Allodi, James",R ,6.5
2724367,Fools Rush In,1997,Drama,"Anthony, Roger","Adair-Rios, Mark","Anthony, Roger","Arther, Cydney","Adair-Rios, Mark",PG-13 ,6
2724638,Footloose,2011,Drama,"Brewer, Craig","Barkley, Tucker","Blain, Ser'Darius","Anderson, Nancy","Allen, Joshua",PG-13 ,5.8
2724764,For a Few Lousy Dollars,1995,Drama,"Cassini, John","Barmash, Jeffrey","Barmash, Jeffrey","Evangelista, Stefanie","Andreiuci, Freddy",R ,4.4
2724772,"For a Good Time, Call...",2012,Comedy,"Franklin, Michael","Franklin, Michael","Franklin, Michael","Beard, Sugar Lyn","Franklin, Michael",R ,6
2724897,For Better or Worse,1995,Drama,"Adler, Jerry","Alexander, Jason","Adler, Jerry","Arthur, Bea","Adler, Jerry",PG-13 ,4.8
2724938,For Colored Girls,2010,Drama,"Campbell, Gregory R.","Campbell, Gregory R.","Davis, Michael Cory","Caldwell, Kate","Abdullah, Haji",R ,5.9
2724948,For da Love of Money,2002,Comedy,"Alexander, Logan","Alexander, Logan","Alexander, Logan","Boyd, Tanya","Adams, Keion",R ,4.6
2725039,For Greater Glory: The True Story of Cristiada,2012,Drama,"Carbonell, Nestor","Carbonell, Nestor","Blades, Rub�n","Acha Aleman, Giovanna","Adalid, Ra�l",R ,6.6
2725098,For Hire,1998,Thriller,"Kroetsch, Neil","Adams, Steve","Adams, Steve","Booth, Bronwen","Adams, Steve",R ,5.6
2725240,For Love of the Game,1999,Drama,"Carroll, Todd","Adrian, Mark","Barnes, Greer","Aurora, Sonia","Adrian, Mark",PG-13 ,6.5
2725271,For lung,2010,Thriller,"Chen, Kuan Tai","Chen, Kuan Tai","Chen, Kuan Tai","Chan, Daisy","Au, Stephen",R ,6.3
2725345,For No Good Reason,2012,Documentary,"Depp, Johnny","Depp, Johnny","Burroughs, William S.","Paul, Lucy","Bacon, Francis",R ,6.9
2725394,For Real,2003,Comedy,"Abaya, Chris","Abaya, Chris","Abaya, Chris","Curry, Tamara 'Gingir'","Abaya, Chris",PG-13 ,5.6
2725417,For Richer or Poorer,1997,Comedy,"Allen, Tim","Allen, Tim","Allen, Tim","Alley, Kirstie","Aleksander, Stefan",PG-13 ,5.7
2725426,For Robbing the Dead,2011,Western,"Ackerman, Joel","Ackerman, Joel","Ackerman, Joel","Adamson, Robyn","Ackerman, Joel",PG ,5.6
2725444,For Sale by Owner,2006,Thriller,"Chheda, Pritesh","Chheda, Pritesh","Chheda, Pritesh","Alexander, Lauren","Batey, Trant",R ,4
2725445,For Sale by Owner,2009,Horror,"Cooper, Scott","Adam, Mark","Cooper, Scott","Cassidy, Joanna","Adam, Mark",PG-13 ,4.2
2725503,For the Boys,1991,Drama,"Bologna, Gabriel","Berkeley, Xander","Bologna, Gabriel","Boder, Lada","Adcox-Hernandez, Thom",R ,6.2
2725507,For the Cause,2000,Sci-Fi,"Cain, Dean","Cain, Dean","Cain, Dean","Foster, Lisa","Cain, Dean",R ,3.4
2725677,For the Love of Money,2012,Thriller,"Caan, James","Aldana, Luis","Aldana, Luis","Bisesti, Linda","Akopian, Vlad",R ,4.5
2725725,For the Moment,1993,Drama,"Abell, Alistair","Abell, Alistair","Bekavac, John","Adams, Enid-Raye","Abell, Alistair",PG-13 ,6.3
2725926,For Your Consideration,2006,Comedy,"Adsit, Scott","Adsit, Scott","Adsit, Scott","Aizley, Carrie","Adsit, Scott",PG-13 ,6.3
2726010,Forbidden,1984,Drama,"Page, Anthony","Prochnow, J�rgen","Kinalzik, Ulli","Bisset, Jacqueline","Arango, Tonio",PG-13 ,6.6
2726111,Forbidden Games,2012,Drama,"Holzman, Edward","Holzman, Edward","Holzman, Edward","Daguerre, Cindy","Griggs, Jeff",R ,4.6
2726113,Forbidden Ground,2013,Drama,"Breakenback, Igor","Breakenback, Igor","Breakenback, Igor","Gracie, Denai","Breakenback, Igor",R ,4.8
2726171,Forbidden Sins,1999,Thriller,"Timbrook, Corbin","Fresilli, David E.","Timbrook, Corbin","Bonyadi, Roberta","Alcazar, Raul",R ,4.1
2726192,Forbidden Warrior,2005,Adventure,"Estrada, Orlando","Coppola, Chris","Estrada, Orlando","Chen, Minglie","Amendola, Tony",PG-13 ,3.7
2726213,Force,2011,Thriller,"Kamat, Nishikant","Abraham, John","Sidhaye, Upendra","D'Souza, Genelia","Abraham, John",R ,6.2
2726240,Force of Execution,2013,Crime,"Dang, Binh","Balicki, Ron","Gomez, Joshua","Borek, Tina","Alexander, Rio",R ,4.6
2726321,Forces of Nature,1999,Comedy,"Affleck, Ben","Affleck, Ben","Affleck, Ben","Bitzis, Athena","Affleck, Ben",PG-13 ,5.4
2726328,Forces sp�ciales,2011,Drama,"Degan, Raz","Degan, Raz","Braccini, Denis","Alaoui, Morjana","Abdullayev, Nurullo",R ,6.4
2726447,Foreign Correspondents,1999,Drama,"Nemec, Corin","Nemec, Corin","Nemec, Corin","Adams, Lillian","Anthony, Keith",PG-13 ,6.5
2726454,Foreign Exchange,2008,Comedy,"Aslam, Arshad","Armstrong, Curtis","Armstrong, Curtis","Agor, Sarah","Acker, Jonny",R ,4.2
2726616,Forest of the Damned,2005,Horror,"Savini, Tom","Cambridge, Richard","Hart, Steve","Brooks, Samantha","Cambridge, Richard",R ,2.9
2726636,Forest Warrior,1996,Comedy,"Gail, Max","Flower, George 'Buck'","Flower, George 'Buck'","Doyle, Chris","Baskin, Elya",PG ,3.3
2726697,Forever,2015,Drama,"Anderson, Joshua Fisher P.","Dennis, Gill","Dennis, Gill","Appleton, Varda","Anderson, Joshua Fisher P.",R ,4.6
2726759,Forever Fever,1998,Drama,"Pace, Dominic","Chong, Ronald","Pace, Dominic","Abdul Ajis, Juliana","Ali, Najip",PG-13 ,7
2726806,Forever Lulu,2000,Comedy,"Edelman, Shane","Bauer, Steven","Edelman, Shane","Ashry, Gabrielle","Bauer, Steven",R ,5.6
2726812,Forever Mine,1999,Thriller,"Birman, Matt","Birman, Matt","Birman, Matt","Connell, Lindsey","Birman, Matt",R ,5.3
2726841,Forever Strong,2008,Drama,"Astin, Sean","Astin, Sean","Astin, Sean","Ackerman, Morgan B.","Ackerman, Andrew B.",PG-13 ,7.3
2726853,Forever Young,1992,Drama,"Chandler, Jared","Chandler, Jared","Chandler, Jared","Beesley, Miriam","Billings, David J.",PG ,6.2
2726920,Forfeit,2007,Thriller,"Aylward, John","Aylward, John","Aylward, John","Garlington, Lee","Aylward, John",R ,5.2
2726950,Forget About It,2006,Drama,"Crawford, Wayne","Amato, Phil","Crawford, Wayne","Barron, Barbara","Amato, Phil",PG-13 ,4.3
2726983,Forget Me Not,2009,Horror,"Atkins, Christopher","Atkins, Christopher","Atkins, Christopher","Bain, Barbara","Abel, Zachary",R ,5.2
2727017,Forget Paris,1995,Comedy,"Bellamy Jr., Nathaniel","Abdul-Jabbar, Kareem","Abdul-Jabbar, Kareem","Alexander, Diane","Abdul-Jabbar, Kareem",PG-13 ,6.4
2727062,Forgetting Sarah Marshall,2008,Drama,"Abernathy, Don","Abernathy, Don","Abernathy, Don","Alapont, Carla","Abernathy, Don",R ,7.2
2727098,Forgive Me Father,2001,Drama,"Camara, Guy","Camara, Guy","Camara, Guy","Ballard, Amy","Bass, Jeff",R ,5.3
2727200,Forgiving the Franklins,2006,Drama,"Forrest, Andy","Forrest, Andy","Forrest, Andy","Baumann, Aviva","DaSilva, Pop",R ,6.4
2727414,Forks Over Knives,2011,Documentary,"Fulkerson, Lee","Bauston, Gene","Fulkerson, Lee","Aucoin, Cammie","Aucoin, Jason",PG ,7.7
2727502,Formosa Betrayed,2009,Thriller,"Duong, Alex","Boonthanakit, Sahajak","Disney, Jay","Crewson, Wendy","Albertson, Jeff",R ,6.2
2727566,Forrest Gump,1994,Drama,"Bridgewater, Stephen","Bridgewater, Stephen","Bridgewater, Stephen","Bilotta, Keri-Anne","Abby, Joe",PG-13 ,8.8
2727678,Fort McCoy,2011,Drama,"Marshall, Joel","Cassel, Seymour","Marshall, Joel","Connor, Kate","Addis, Phil",R ,5.5
2727691,Fort Tilden,2014,Comedy,"Bajpai, Shiva Shankar","Bajpai, Shiva Shankar","Bajpai, Shiva Shankar","Bliss, Sarah-Violet","Bajpai, Shiva Shankar",R ,5.3
2727740,Fortress,1992,Thriller,"Collins Jr., Clifton","Collins Jr., Clifton","Furness, Graham K.","Debert, Dragicia","Capper, Warwick",R ,5.8
2727745,Fortress 2,2000,Sci-Fi,"de Beukelaer, Willem","Flock, John","Flock, John","Brice, Liz May","Brimble, Nick",R ,4.4
2727906,Fortunes,2005,Comedy,"Ayala, Corina Katt","Dinklage, Peter","Salzberg, Matt","Agerbrink, Eva","Arotsky, Mike",R ,4.5
2727955,Forty Shades of Blue,2005,Drama,"Meyers, Donald","Meyers, Donald","Meyers, Donald","Bentley, Mary Jean","Bailey, D'Army",R ,6
2728101,Foster,2011,Drama,"Beckmann, Tim","Beckmann, Tim","Grant, Richard E.","Anderson, Helen","Beckmann, Tim",PG ,6.8
2728445,Four,2012,Drama,"Ross, Yolonda","Pierce, Wendell","Ross, Yolonda","Herbert, Andrea","Benzvi, Liam",R ,5.8
2728474,Four Boxes,2009,Thriller,"Rosen, Sam","Rosen, Sam","Rosen, Sam","Westbrook, Terryn","Boehlke, Bain",R ,4.6
2728479,Four Brothers,2005,Thriller,"Authors, Jeff J.J.","Antoine, Benz","Antoine, Benz","Armogan, JaNae","Agie, Awaovieyi",R ,6.9
2728491,Four Christmases,2008,Drama,"Aranovich, David","Aranovich, David","Aranovich, David","Banks, Didi Tossapon","Albo, Vincent",PG-13 ,5.6
2728519,Four Days,1999,Drama,"Goyette, Patrick","Forsythe, William","Forsythe, William","Cadieux, Anne-Marie","Dunn-Hill, John",R ,5.8
2728531,Four Dead Batteries,2004,Comedy,"Huffman, James","Huffman, James","Dall'Occhio, Patrick","Armstrong, Annie","Dall'Occhio, Patrick",R ,6.1
2728543,Four Dogs Playing Poker,2000,Thriller,"Houston, Fitz","Curry, Tim","Cairns, Jason","Ba, Inday","Abreu, Jorge Luis",R ,5.6
2728654,Four Lions,2010,Drama,"Ahmed, Riz","Cumberbatch, Benedict","Ahmed, Riz","Ahmad, Shameem","Adamsdale, Will",R ,7.3
2728756,Four Rooms,1995,Comedy,"Banderas, Antonio","Banderas, Antonio","Banderas, Antonio","Beals, Jennifer","Banderas, Antonio",R ,6.7
2728771,Four Sheets to the Wind,2007,Drama,"Betancur, Nando","Allen, Wes","Betancur, Nando","Arredondo, Jeri","Allen, Wes",R ,5.7
2728840,Four Weddings and a Funeral,1994,Drama,"Atkinson, Rowan","Atkinson, Rowan","Atkinson, Rowan","Chancellor, Anna","Abbott, John",R ,7.1
2729089,Foxcatcher,2014,Drama,"Baker, Jason","Anders, Dan","Baker, Jason","Adams, Eberley","Anders, Dan",R ,7.1
2729103,Foxfire,1996,Drama,"Beymer, Richard","Beymer, Richard","Beymer, Richard","Bennett, Fran","Acovone, Jay",R ,6.1
2729297,FrackNation,2013,Documentary,"Fox, Josh","Fox, Josh","Fox, Josh","Couric, Katie","Ames, Bruce",PG ,6
2729325,Fracture,2007,Thriller,"Abernathy, Don","Abernathy, Don","Abernathy, Don","Burchard, Petrea","Abernathy, Don",R ,7.2
2729662,Frailty,2001,Thriller,"McConaughey, Matthew","McConaughey, Matthew","McConaughey, Matthew","Butler, Chelsea","Askew, Luke",R ,7.3
2729877,Frances Ha,2012,Drama,"Frazier, Gibson","Frazier, Gibson","Frazier, Gibson","Aloisio-Salem, Laurie","Borden, Tre",R ,7.4
2729910,Francesco,1989,Drama,"Arcangeli, Domiziano","Arcangeli, Domiziano","Adorf, Mario","Alexander, Tanyclare","Adorf, Mario",PG-13 ,6.4
2730090,Frank & Jesse,1995,Biography,"Arquette, David","Arquette, David","Arquette, David","Arquette, Alexis","Armstrong, Lyle",R ,5.8
2730105,Frank,2010,Family,"Gries, Jon","Gries, Jon","Morris, Garrett","Caryl, Alayna","Acton, Spencer",PG ,5
2730123,Frank,2014,Drama,"Gleeson, Domhnall","Fassbender, Michael","Bicknell, Morse","Adler, Rosalind","Bicknell, Morse",R ,7
2730133,Frank and Cindy,2015,Comedy,Freedom,Freedom,Freedom,"Cat, Miss Kitty the","Cat, Bennie the",R ,8.5
2730138,Frank and Ollie,1995,Documentary,"Canemaker, John","Canemaker, John","Canemaker, John","Johnston, Marie E.","Canemaker, John",PG ,8
2730208,"Frank McKlusky, C.I.",2002,Comedy,"Baio, Scott","Baio, Scott","Baio, Scott","Bond, Chelsea","Baio, Scott",PG-13 ,4
2730321,Frankenhood,2009,Horror,"Cistone, Danny","Cistone, Danny","Clement, Patrick","Brown, Sandy","Ahn, Rio",R ,4.2
2730322,Frankenhooker,1990,Horror,"Henenlotter, Frank","Zacherle, John","Harum, Avind","Bernheim, Shirl","Brandt, Max",R ,6.1
2730340,Frankenstein,1994,Horror,"Appleton, Dudi","Appleton, Dudi","Appleton, Dudi","Bonham Carter, Helena","Appleton, Dudi",R ,6.4
2730346,Frankenstein,2015,Horror,"Huston, Danny","Caudle, Carlton","Huston, Danny","Erskine, Maya","Caudle, Carlton",R ,5.9
2730354,Frankenstein and Me,1996,Horror,"Cavalier, Jason","Boulanger, Jamieson","Cavalier, Jason","Adams, Lynne","Boulanger, Jamieson",PG ,5.5
2730371,Frankenstein Must Be Destroyed,1969,Horror,"Fisher, Terence","Keys, Anthony Nelson","Collier, Jim","Audley, Maxine","Bayldon, Geoffrey",PG-13 ,6.9
2730373,Frankenstein Reborn,2005,Horror,"Scott, Leigh","Clevinger, William","Clevinger, William","Barton, Amanda","Clevinger, William",R ,2.9
2730374,Frankenstein Reborn!,1998,Horror,"Sergovici, Viorel","Sergovici, Viorel","Burton, Haven","Burton, Haven","Calin, George",PG ,4.4
2730388,Frankenstein's Army,2013,Horror,"Krass, Michael","Koza, Petr","Krass, Michael","Balabanova, Linda","Barinka, Zdenek",R ,5.3
2730424,Frankenweenie,2012,Horror,"Short, Martin","Kenny, Tom","Kenny, Tom","Ferrell, Conchata","Baker, Dee Bradley",PG ,7
2730435,Frankie & Alice,2010,Drama,"Tyson, Sean","Foo, Colin","Frewer, Matt","Adams, Cheryl","Allon, Primo",R ,6.5
2730462,Frankie and Johnny,1991,Drama,"Buxton, Frank","Buxton, Frank","Applebaum, Bill","Alexander-Willis, Hope","Allison, Paul",R ,6.7
2730463,Frankie and Johnny Are Married,2003,Comedy,"Antonio, Lou","Antonio, Lou","Antonio, Lou","Armenante, Jillian","Antonio, Lou",R ,5.9
2730494,Frankie Starlight,1995,Drama,"Dillon, Matt","Byrne, Gabriel","Byrne, Gabriel","Allen, Sage","Byrne, Gabriel",R ,6.7
2730559,Franklyn,2008,Thriller,"Phillippe, Ryan","Faulkner, James","Jermaine, Vauxhall","Cussens, Shannon","Allen, Doug",R ,6.2
2730779,Frat Party,2009,Comedy,"Slatkin, Nick","Bressler, Carl","Dauplaise, Jareb","Anderson, Camille","Bressler, Carl",R ,2.8
2731080,Frayed,2007,Horror,"Caoili, Norbert","Caoili, Norbert","Caoili, Norbert","Bickford, Hannah","Argo, Thomas R.",R ,5.6
2731096,Freak,1999,Horror,"Tharpe, Tyler","Tharpe, Tyler","Tharpe, Tyler","Black, Kate","Ball, Kevin",R ,3.9
2731147,Freak Talks About Sex,1999,Comedy,"Eidel, Carey","Casella, Max","Eidel, Carey","Beer, Beth","Casella, Max",R ,6.1
2731164,Freaked,1993,Comedy,"Arenberg, Lee","Arenberg, Lee","Arenberg, Lee","Fairchild, Morgan","Arenberg, Lee",PG-13 ,6.2
2731185,Freakonomics,2010,Documentary,"Brown, Hassan",Akebono,"Brown, Hassan","Aguilar, Amancaya",Akebono,PG-13 ,6.4
2731212,Freaks of Nature,2015,Horror,"Castaneda, David","Castaneda, David","Ambudkar, Utkarsh","Alexander, Meli","Ambudkar, Utkarsh",R ,5.6
2731227,Freakshow,1995,Horror,"Courtney, Rand","Miller, Jeff","Hansen, Gunnar","Barnhardt, Lee Ann","Aimone, Gene",R ,4.1
2731239,Freaky Deaky,2012,Thriller,"Dick, Andy","Burke, Billy","Burke, Billy","Aaron, Wendy","Agee, Arnold",R ,6.5
2731254,Freaky Friday,2003,Comedy,"Garson, Willie","Burns, Lee","Burns, Lee","Brooks, Veronica","Boyd, Cayden",PG ,6.1
2731330,Fred Claus,2007,Comedy,"Baldwin, Stephen","Abustan, Jason","Biemeret, John","Almaguer, Lillian","Abustan, Jason",PG ,5.6
2731451,Freddy Got Fingered,2001,Comedy,"Davies, Jackson","Davies, Jackson","Bullard, Mike","Barrymore, Drew","Alderman, Ralph",R ,4.5
2731474,Freddy vs. Jason,2003,Horror,"Abell, Alistair","Abell, Alistair","Fletcher, Brendan","Antonissen, Jo�lle","Abell, Alistair",R ,5.8
2731478,Freddy's Dead: The Final Nightmare,1991,Horror,"Arnold, Tom","Arnold, Tom","Arnold, Tom","Barr, Roseanne","Arnold, Tom",R ,4.9
2731603,Free Birds,2013,Comedy,"Alazraqui, Carlos","Alazraqui, Carlos","Alazraqui, Carlos","Bowles, Lauren","Alazraqui, Carlos",PG ,5.9
2731633,Free Enterprise,1998,Comedy,"Altman, Mark A.","Altman, Mark A.","Altman, Mark A.","Bates, Mirta","Altman, Mark A.",R ,7
2731643,Free Fall,2014,Thriller,"Beahm, Justin","Beahm, Justin","Beahm, Justin","Butler, Sarah","Beahm, Justin",R ,4.3
2731715,Free Money,1998,Comedy,"Arquette, David","Arquette, David","Arquette, David","Berryman, Doroth�e","Arquette, David",R ,5
2731764,Free Samples,2012,Drama,"Kostbar, Eben","Burton, Montr�","Duval, James","Able, Whitney","Burton, Montr�",R ,5.6
2731785,Free Style,2008,Drama,"Antonakos, Michael","Bleu, Corbin","Jarrett, Paul","Baggoo, Tosca","Antonakos, Michael",PG ,4.1
2731848,Free Willy,1993,Drama,"Ironside, Michael","Gaines, Mickey","Bacall, Michael","Atkinson, Jayne","Bacall, Michael",PG ,5.8
2731850,Free Willy 2: The Adventure Home,1995,Drama,"Richter, Jason James","Harms, John","Considine, John","Atkinson, Jayne","Arnett Jr., Isaac T.",PG ,4.9
2731851,Free Willy 3: The Rescue,1997,Drama,"Dobson, Michael","Kilpatrick, Patrick","Danylo, Roman","Corley, Annie","Berry, Vincent",PG ,4.5
2731882,Freebird... The Movie,1996,Documentary,"Waxman, Jeff G.","Van Zant Jenness, Judy","Santacroce, Sanford","Billingsley, JoJo","Collins, Allen",PG ,8.4
2731927,Freedom,2014,Drama,"Carne, Robert","Adams, Phil 'Skippy'","Carne, Robert","Alexander, Courtney","Adams, Phil 'Skippy'",R ,6.2
2732066,Freedom Strike,1998,Drama,"Putch, John","Coster, Nicolas","Fairman, Michael","Miller, Alissia","Anthony, Jay",R ,3.8
2732078,Freedom Writers,2007,Drama,"Dempsey, Patrick","Cohen, David","Daniel, Dominic","Alvarado, Angela","Alvarez, Jorge Luis",PG-13 ,7.5
2732094,Freedomland,2006,Thriller,"Bennett, Brandon","Bennett, Brandon","Bennett, Brandon","Bello, Teodorina","Abrams, Eric L.",R ,5.1
2732101,Freefall,1994,Thriller,"Gidley, Pamela","Fahey, Jeff","Whyle, James","Gidley, Pamela","Bands, Patrick",R ,4.5
2732119,Freeheld,2015,Drama,"Basile, Joseph","Basile, Joseph","Basile, Joseph","Birdsong, Mary","Aleman, Ramon",PG-13 ,6.2
2732125,Freejack,1992,Thriller,"Estevez, Emilio","Albanese, Michael","Albanese, Michael","Hagan, Mary Ann","Albanese, Michael",R ,5.3
2732143,Freelancers,2012,Drama,50 Cent,50 Cent,50 Cent,"Acosta, Anabelle",50 Cent,R ,4.6
2732150,Freeloaders,2012,Comedy,"Chandrasekhar, Jay","Branson, Richard","Branson, Richard","Blake, Nzinga","Branson, Richard",R ,4.3
2732175,Freerunner,2011,Action,"Campanella, Stephen R.","Botsford, Jason","Campanella, Stephen R.","Bonner, Mariah","Baker, Dylan W.",R ,3.8
2732185,Freestyle,2010,Drama,"John-Jules, Danny","John-Jules, Danny","John-Jules, Danny","Bissessar, Riyan","Abdulrashid, Nabil",PG-13 ,2.8
2732205,Freetown,2015,Thriller,"Batty, Garrett","Conder, Robert","Conder, Robert","Afful, Stacy","Adofo, Henry",PG-13 ,4.6
2732211,Freeway,1996,Thriller,"Bodison, Wolfgang","Andriole, David","Bodison, Wolfgang","Araskog, Julie","Andriole, David",R ,6.9
2732217,Freeway II: Confessions of a Trickbaby,1999,Thriller,"Baur, Marc","Baur, Marc","Gallo, Vincent","Anderson, Catlin","Baur, Marc",R ,5.5
2732218,Freeway Killer,2010,Thriller,"Leet, Scott Anthony","Badami, Christian","Haley, Doug","Ayer, Debbon","Babson, James",R ,5.5
2732223,Freeway: Crack in the System,2015,Documentary,"Adolphus, James","Cummings, Andr� Douglas Pond","Adolphus, James","Beeks, Victoria","Cummings, Andr� Douglas Pond",R ,7.7
2732232,Freez'er,2001,Horror,"Altom, John L.","Altom, John L.","Avenet-Bradley, Brian","Avenet-Bradley, Laurence","Altom, John L.",R ,4.8
2732249,Freeze Frame,2004,Thriller,"Wilson, Andrew","Wilson, Andrew","Evans, Lee","Anthony, Emily","Evans, Lee",R ,6.4
2732262,Freezer,2014,Thriller,"Facinelli, Peter","Facinelli, Peter","Facinelli, Peter","Snigir, Yuliya","Facinelli, Peter",R ,5.2
2732268,Freezerburn,2005,Comedy,"Balin, Richard","Alt, Bobby","Balin, Richard","Balin, Rochelle","Alt, Bobby",R ,6.9
2732528,French Exit,1995,Comedy,"Brill, Steven","Andreoli, Pao Pei","Brill, Steven","Abukusumo, Lisa","Andreoli, Pao Pei",R ,4.6
2732558,French Kiss,1995,Drama,"Brooks, Adam","Brooks, Adam","Brooks, Adam","Adam, Marie-Christine","Allain, Jean",PG-13 ,6.5
2732702,Frequency,2000,Thriller,"Braugher, Andre","Braugher, Andre","Cavett, Dick","Baxter, Jennifer","Aasland, Derek",PG-13 ,7.3
2732727,Fresa y chocolate,1993,Drama,"Cruz, Vladimir","Gattorno, Francisco","Cruz, Vladimir","del Toro, Mar�a Elena","Angelino, Joel",R ,7.4
2732741,Fresh,1994,Thriller,"Butler, Jerome","Bender, Lawrence","Bender, Lawrence","Becker, Belinda","Abraham, F. Murray",R ,7.7
2733307,Frida,2002,Drama,"Alvarez, Anthony","Banderas, Antonio","Banderas, Antonio","Bravo, Lucia","Alvarez, Anthony",R ,7.4
2733331,Friday,1995,Drama,"Cox, Tony","Cox, Tony","Cox, Tony","Bradley, Kathleen","Cox, Tony",R ,7.3
2733341,Friday After Next,2002,Drama,"Gaskins, Reggie","Bednob, Gerry","Curry, Don 'D.C.'","Anderson, Lile�","Bednob, Gerry",R ,5.8
2733376,Friday Night Lights,2004,Drama,"Bernard, Evan","Burns, Gene","Burns, Gene","Adams, Britni","Aaron, Lance",PG-13 ,7.3
2733396,Friday the 13th,2009,Horror,"Davis, Travis","Coppola, Chris","Davis, Travis","Cox, Brittani","Burgi, Richard",R ,5.6
2733576,Friend of the Family,1995,Drama,"Holzman, Edward","Potter, Will","Potter, Will","Boyle, Lisa","Demir, Alex",R ,4.9
2733608,Friended to Death,2014,Comedy,"Barone, Joseph","Barone, Joseph","Barone, Joseph","Bullock, Angela","Barone, Joseph",R ,4.9
2733668,Friends & Lovers,1999,Drama,"Baldwin, Stephen","Baldwin, Stephen","Barry, Neill","Bull, Courtnie","Baldwin, Stephen",R ,4.5
2733825,Friends with Benefits,2011,Comedy,"Fleming, Andrew","Akia, Kim","Akia, Kim","Brito, Jennifer","Akia, Kim",R ,6.6
2733830,Friends with Kids,2011,Drama,"Burns, Edward","Burns, Edward","Burns, Edward","Bishop, Kelly","Barnett, Ken",R ,6.2
2733831,Friends with Money,2006,Drama,"Allain-Marcus, Wade","Allain-Marcus, Wade","Allain-Marcus, Wade","Aniston, Jennifer","Allain-Marcus, Wade",R ,5.9
2733944,Fright Night,2011,Horror,"Angelo, Jerry G.","Angelo, Jerry G.","Angelo, Jerry G.","Aidan, Laura","Almario, Gilbert",R ,6.4
2734229,Frog Kingdom,2013,Comedy,"Barnatt, Nathan","Barnatt, Nathan","Barnatt, Nathan","Hudson, Savannah","Barnatt, Nathan",PG ,5.3
